,,timestamp
10,653123,2021-09-10 01:27:07.290
10,653124,2021-09-10 01:27:07.298
10,653125,2021-09-10 01:27:07.306
10,653126,2021-09-10 01:27:07.314
10,653127,2021-09-10 01:27:07.322
10,653128,2021-09-10 01:27:07.330
10,653129,2021-09-10 01:27:07.338
10,653130,2021-09-10 01:27:07.346
10,653131,2021-09-10 01:27:07.354
10,653132,2021-09-10 01:27:07.362
10,653133,2021-09-10 01:27:07.370
10,653134,2021-09-10 01:27:07.378
10,653135,2021-09-10 01:27:07.386
10,653136,2021-09-10 01:27:07.394
10,653137,2021-09-10 01:27:07.402
10,653138,2021-09-10 01:27:07.410
10,653139,2021-09-10 01:27:07.418
10,653140,2021-09-10 01:27:07.426
10,653141,2021-09-10 01:27:07.434
10,653142,2021-09-10 01:27:07.442
10,653143,2021-09-10 01:27:07.450
10,653144,2021-09-10 01:27:07.458
10,653145,2021-09-10 01:27:07.466
10,653146,2021-09-10 01:27:07.474
10,653147,2021-09-10 01:27:07.482
10,653148,2021-09-10 01:27:07.490
10,653149,2021-09-10 01:27:07.498
10,653150,2021-09-10 01:27:07.506
10,653151,2021-09-10 01:27:07.514
10,653152,2021-09-10 01:27:07.522
10,653153,2021-09-10 01:27:07.530
10,653154,2021-09-10 01:27:07.538
10,653155,2021-09-10 01:27:07.546
10,653156,2021-09-10 01:27:07.554
10,653157,2021-09-10 01:27:07.562
10,653158,2021-09-10 01:27:07.570
10,653159,2021-09-10 01:27:07.578
10,653160,2021-09-10 01:27:07.586
10,653161,2021-09-10 01:27:07.594
10,653162,2021-09-10 01:27:07.602
10,653163,2021-09-10 01:27:07.610
10,653164,2021-09-10 01:27:07.618
10,653165,2021-09-10 01:27:07.626
10,653166,2021-09-10 01:27:07.634
10,653167,2021-09-10 01:27:07.642
10,653168,2021-09-10 01:27:07.650
10,653169,2021-09-10 01:27:07.658
10,653170,2021-09-10 01:27:07.666
10,653171,2021-09-10 01:27:07.674
10,653172,2021-09-10 01:27:07.682
10,653173,2021-09-10 01:27:07.690
10,653174,2021-09-10 01:27:07.698
10,653175,2021-09-10 01:27:07.706
10,653176,2021-09-10 01:27:07.714
10,653177,2021-09-10 01:27:07.722
10,653178,2021-09-10 01:27:07.730
10,653179,2021-09-10 01:27:07.738
10,653180,2021-09-10 01:27:07.746
10,653181,2021-09-10 01:27:07.754
10,653182,2021-09-10 01:27:07.762
10,653183,2021-09-10 01:27:07.770
10,653184,2021-09-10 01:27:07.778
10,653185,2021-09-10 01:27:07.786
10,653186,2021-09-10 01:27:07.794
10,653187,2021-09-10 01:27:07.802
10,653188,2021-09-10 01:27:07.810
10,653189,2021-09-10 01:27:07.818
10,653190,2021-09-10 01:27:07.826
10,653191,2021-09-10 01:27:07.834
10,653192,2021-09-10 01:27:07.842
10,653193,2021-09-10 01:27:07.850
10,653194,2021-09-10 01:27:07.858
10,653195,2021-09-10 01:27:07.866
10,653196,2021-09-10 01:27:07.874
10,653197,2021-09-10 01:27:07.882
10,653198,2021-09-10 01:27:07.890
10,653199,2021-09-10 01:27:07.898
10,653200,2021-09-10 01:27:07.906
10,653201,2021-09-10 01:27:07.914
10,653202,2021-09-10 01:27:07.922
10,653203,2021-09-10 01:27:07.930
10,653204,2021-09-10 01:27:07.938
10,653205,2021-09-10 01:27:07.946
10,653206,2021-09-10 01:27:07.954
10,653207,2021-09-10 01:27:07.962
10,653208,2021-09-10 01:27:07.970
10,653209,2021-09-10 01:27:07.978
10,653210,2021-09-10 01:27:07.986
10,653211,2021-09-10 01:27:07.994
10,653212,2021-09-10 01:27:08.002
10,653213,2021-09-10 01:27:08.010
10,653214,2021-09-10 01:27:08.018
10,653215,2021-09-10 01:27:08.026
10,653216,2021-09-10 01:27:08.034
10,653217,2021-09-10 01:27:08.042
10,653218,2021-09-10 01:27:08.050
10,653219,2021-09-10 01:27:08.058
10,653220,2021-09-10 01:27:08.066
10,653221,2021-09-10 01:27:08.074
10,653222,2021-09-10 01:27:08.082
10,653223,2021-09-10 01:27:08.090
10,653224,2021-09-10 01:27:08.098
10,653225,2021-09-10 01:27:08.106
10,653226,2021-09-10 01:27:08.114
10,653227,2021-09-10 01:27:08.122
10,653228,2021-09-10 01:27:08.130
10,653229,2021-09-10 01:27:08.138
10,653230,2021-09-10 01:27:08.146
10,653231,2021-09-10 01:27:08.154
10,653232,2021-09-10 01:27:08.162
10,653233,2021-09-10 01:27:08.170
10,653234,2021-09-10 01:27:08.178
10,653235,2021-09-10 01:27:08.186
10,653236,2021-09-10 01:27:08.194
10,653237,2021-09-10 01:27:08.202
10,653238,2021-09-10 01:27:08.210
10,653239,2021-09-10 01:27:08.218
10,653240,2021-09-10 01:27:08.226
10,653241,2021-09-10 01:27:08.234
10,653242,2021-09-10 01:27:08.242
10,653243,2021-09-10 01:27:08.250
10,653244,2021-09-10 01:27:08.258
10,653245,2021-09-10 01:27:08.266
10,653246,2021-09-10 01:27:08.274
10,653247,2021-09-10 01:27:08.282
10,653248,2021-09-10 01:27:08.290
10,653249,2021-09-10 01:27:08.298
10,653250,2021-09-10 01:27:08.306
10,653251,2021-09-10 01:27:08.314
10,653252,2021-09-10 01:27:08.322
10,653253,2021-09-10 01:27:08.330
10,653254,2021-09-10 01:27:08.338
10,653255,2021-09-10 01:27:08.346
10,653256,2021-09-10 01:27:08.354
10,653257,2021-09-10 01:27:08.362
10,653258,2021-09-10 01:27:08.370
10,653259,2021-09-10 01:27:08.378
10,653260,2021-09-10 01:27:08.386
10,653261,2021-09-10 01:27:08.394
10,653262,2021-09-10 01:27:08.402
10,653263,2021-09-10 01:27:08.410
10,653264,2021-09-10 01:27:08.418
10,653265,2021-09-10 01:27:08.426
10,653266,2021-09-10 01:27:08.434
10,653267,2021-09-10 01:27:08.442
10,653268,2021-09-10 01:27:08.450
10,653269,2021-09-10 01:27:08.458
10,653270,2021-09-10 01:27:08.466
10,653271,2021-09-10 01:27:08.474
10,653272,2021-09-10 01:27:08.482
10,653273,2021-09-10 01:27:08.490
10,653274,2021-09-10 01:27:08.498
10,653275,2021-09-10 01:27:08.506
10,653276,2021-09-10 01:27:08.514
10,653277,2021-09-10 01:27:08.522
10,653278,2021-09-10 01:27:08.530
10,653279,2021-09-10 01:27:08.538
10,653280,2021-09-10 01:27:08.546
10,653281,2021-09-10 01:27:08.554
10,653282,2021-09-10 01:27:08.562
10,653283,2021-09-10 01:27:08.570
10,653284,2021-09-10 01:27:08.578
10,653285,2021-09-10 01:27:08.586
10,653286,2021-09-10 01:27:08.594
10,653287,2021-09-10 01:27:08.602
10,653288,2021-09-10 01:27:08.610
10,653289,2021-09-10 01:27:08.618
10,653290,2021-09-10 01:27:08.626
10,653291,2021-09-10 01:27:08.634
10,653292,2021-09-10 01:27:08.642
10,653293,2021-09-10 01:27:08.650
10,653294,2021-09-10 01:27:08.658
10,653295,2021-09-10 01:27:08.666
10,653296,2021-09-10 01:27:08.674
10,653297,2021-09-10 01:27:08.682
10,653298,2021-09-10 01:27:08.690
10,653299,2021-09-10 01:27:08.698
10,653300,2021-09-10 01:27:08.706
10,653301,2021-09-10 01:27:08.714
10,653302,2021-09-10 01:27:08.722
10,653303,2021-09-10 01:27:08.730
10,653304,2021-09-10 01:27:08.738
10,653305,2021-09-10 01:27:08.746
10,653306,2021-09-10 01:27:08.754
10,653307,2021-09-10 01:27:08.762
10,653308,2021-09-10 01:27:08.770
10,653309,2021-09-10 01:27:08.778
10,653310,2021-09-10 01:27:08.786
10,653311,2021-09-10 01:27:08.794
10,653312,2021-09-10 01:27:08.802
10,653313,2021-09-10 01:27:08.810
10,653314,2021-09-10 01:27:08.818
10,653315,2021-09-10 01:27:08.826
10,653316,2021-09-10 01:27:08.834
10,653317,2021-09-10 01:27:08.842
10,653318,2021-09-10 01:27:08.850
10,653319,2021-09-10 01:27:08.858
10,653320,2021-09-10 01:27:08.866
10,653321,2021-09-10 01:27:08.874
10,653322,2021-09-10 01:27:08.882
10,653323,2021-09-10 01:27:08.890
10,653324,2021-09-10 01:27:08.898
10,653325,2021-09-10 01:27:08.906
10,653326,2021-09-10 01:27:08.914
10,653327,2021-09-10 01:27:08.922
10,653328,2021-09-10 01:27:08.930
10,653329,2021-09-10 01:27:08.938
10,653330,2021-09-10 01:27:08.946
10,653331,2021-09-10 01:27:08.954
10,653332,2021-09-10 01:27:08.962
10,653333,2021-09-10 01:27:08.970
10,653334,2021-09-10 01:27:08.978
10,653335,2021-09-10 01:27:08.986
10,653336,2021-09-10 01:27:08.994
10,653337,2021-09-10 01:27:09.002
10,653338,2021-09-10 01:27:09.010
10,653339,2021-09-10 01:27:09.018
10,653340,2021-09-10 01:27:09.026
10,653341,2021-09-10 01:27:09.034
10,653342,2021-09-10 01:27:09.042
10,653343,2021-09-10 01:27:09.050
10,653344,2021-09-10 01:27:09.058
10,653345,2021-09-10 01:27:09.066
10,653346,2021-09-10 01:27:09.074
10,653347,2021-09-10 01:27:09.082
10,653348,2021-09-10 01:27:09.090
10,653349,2021-09-10 01:27:09.098
10,653350,2021-09-10 01:27:09.106
10,653351,2021-09-10 01:27:09.114
10,653352,2021-09-10 01:27:09.122
10,653353,2021-09-10 01:27:09.130
10,653354,2021-09-10 01:27:09.138
10,653355,2021-09-10 01:27:09.146
10,653356,2021-09-10 01:27:09.154
10,653357,2021-09-10 01:27:09.162
10,653358,2021-09-10 01:27:09.170
10,653359,2021-09-10 01:27:09.178
10,653360,2021-09-10 01:27:09.186
10,653361,2021-09-10 01:27:09.194
10,653362,2021-09-10 01:27:09.202
10,653363,2021-09-10 01:27:09.210
10,653364,2021-09-10 01:27:09.218
10,653365,2021-09-10 01:27:09.226
10,653366,2021-09-10 01:27:09.234
10,653367,2021-09-10 01:27:09.242
10,653368,2021-09-10 01:27:09.250
10,653369,2021-09-10 01:27:09.258
10,653370,2021-09-10 01:27:09.266
10,653371,2021-09-10 01:27:09.274
10,653372,2021-09-10 01:27:09.282
10,653373,2021-09-10 01:27:09.290
10,653374,2021-09-10 01:27:09.298
10,653375,2021-09-10 01:27:09.306
10,653376,2021-09-10 01:27:09.314
10,653377,2021-09-10 01:27:09.322
10,653378,2021-09-10 01:27:09.330
10,653379,2021-09-10 01:27:09.338
10,653380,2021-09-10 01:27:09.346
10,653381,2021-09-10 01:27:09.354
10,653382,2021-09-10 01:27:09.362
10,653383,2021-09-10 01:27:09.370
10,653384,2021-09-10 01:27:09.378
10,653385,2021-09-10 01:27:09.386
10,653386,2021-09-10 01:27:09.394
10,653387,2021-09-10 01:27:09.402
10,653388,2021-09-10 01:27:09.410
10,653389,2021-09-10 01:27:09.418
10,653390,2021-09-10 01:27:09.426
10,653391,2021-09-10 01:27:09.434
10,653392,2021-09-10 01:27:09.442
10,653393,2021-09-10 01:27:09.450
10,653394,2021-09-10 01:27:09.458
10,653395,2021-09-10 01:27:09.466
10,653396,2021-09-10 01:27:09.474
10,653397,2021-09-10 01:27:09.482
10,653398,2021-09-10 01:27:09.490
10,653399,2021-09-10 01:27:09.498
10,653400,2021-09-10 01:27:09.506
10,653401,2021-09-10 01:27:09.514
10,653402,2021-09-10 01:27:09.522
10,653403,2021-09-10 01:27:09.530
10,653404,2021-09-10 01:27:09.538
10,653405,2021-09-10 01:27:09.546
10,653406,2021-09-10 01:27:09.554
10,653407,2021-09-10 01:27:09.562
10,653408,2021-09-10 01:27:09.570
10,653409,2021-09-10 01:27:09.578
10,653410,2021-09-10 01:27:09.586
10,653411,2021-09-10 01:27:09.594
10,653412,2021-09-10 01:27:09.602
10,653413,2021-09-10 01:27:09.610
10,653414,2021-09-10 01:27:09.618
10,653415,2021-09-10 01:27:09.626
10,653416,2021-09-10 01:27:09.634
10,653417,2021-09-10 01:27:09.642
10,653418,2021-09-10 01:27:09.650
10,653419,2021-09-10 01:27:09.658
10,653420,2021-09-10 01:27:09.666
10,653421,2021-09-10 01:27:09.674
10,653422,2021-09-10 01:27:09.682
10,653423,2021-09-10 01:27:09.690
10,653424,2021-09-10 01:27:09.698
10,653425,2021-09-10 01:27:09.706
10,653426,2021-09-10 01:27:09.714
10,653427,2021-09-10 01:27:09.722
10,653428,2021-09-10 01:27:09.730
10,653429,2021-09-10 01:27:09.738
10,653430,2021-09-10 01:27:09.746
10,653431,2021-09-10 01:27:09.754
10,653432,2021-09-10 01:27:09.762
10,653433,2021-09-10 01:27:09.770
10,653434,2021-09-10 01:27:09.778
10,653435,2021-09-10 01:27:09.786
10,653436,2021-09-10 01:27:09.794
10,653437,2021-09-10 01:27:09.802
10,653438,2021-09-10 01:27:09.810
10,653439,2021-09-10 01:27:09.818
10,653440,2021-09-10 01:27:09.826
10,653441,2021-09-10 01:27:09.834
10,653442,2021-09-10 01:27:09.842
10,653443,2021-09-10 01:27:09.850
10,653444,2021-09-10 01:27:09.858
10,653445,2021-09-10 01:27:09.866
10,653446,2021-09-10 01:27:09.874
10,653447,2021-09-10 01:27:09.882
10,653448,2021-09-10 01:27:09.890
10,653449,2021-09-10 01:27:09.898
10,653450,2021-09-10 01:27:09.906
10,653451,2021-09-10 01:27:09.914
10,653452,2021-09-10 01:27:09.922
10,653453,2021-09-10 01:27:09.930
10,653454,2021-09-10 01:27:09.938
10,653455,2021-09-10 01:27:09.946
10,653456,2021-09-10 01:27:09.954
10,653457,2021-09-10 01:27:09.962
10,653458,2021-09-10 01:27:09.970
10,653459,2021-09-10 01:27:09.978
10,653460,2021-09-10 01:27:09.986
10,653461,2021-09-10 01:27:09.994
10,653462,2021-09-10 01:27:10.002
10,653463,2021-09-10 01:27:10.010
10,653464,2021-09-10 01:27:10.018
10,653465,2021-09-10 01:27:10.026
10,653466,2021-09-10 01:27:10.034
10,653467,2021-09-10 01:27:10.042
10,653468,2021-09-10 01:27:10.050
10,653469,2021-09-10 01:27:10.058
10,653470,2021-09-10 01:27:10.066
10,653471,2021-09-10 01:27:10.074
10,653472,2021-09-10 01:27:10.082
10,653473,2021-09-10 01:27:10.090
10,653474,2021-09-10 01:27:10.098
10,653475,2021-09-10 01:27:10.106
10,653476,2021-09-10 01:27:10.114
10,653477,2021-09-10 01:27:10.122
10,653478,2021-09-10 01:27:10.130
10,653479,2021-09-10 01:27:10.138
10,653480,2021-09-10 01:27:10.146
10,653481,2021-09-10 01:27:10.154
10,653482,2021-09-10 01:27:10.162
10,653483,2021-09-10 01:27:10.170
10,653484,2021-09-10 01:27:10.178
10,653485,2021-09-10 01:27:10.186
10,653486,2021-09-10 01:27:10.194
10,653487,2021-09-10 01:27:10.202
10,653488,2021-09-10 01:27:10.210
10,653489,2021-09-10 01:27:10.218
10,653490,2021-09-10 01:27:10.226
10,653491,2021-09-10 01:27:10.234
10,653492,2021-09-10 01:27:10.242
10,653493,2021-09-10 01:27:10.250
10,653494,2021-09-10 01:27:10.258
10,653495,2021-09-10 01:27:10.266
10,653496,2021-09-10 01:27:10.274
10,653497,2021-09-10 01:27:10.282
10,653498,2021-09-10 01:27:10.290
10,653499,2021-09-10 01:27:10.298
10,653500,2021-09-10 01:27:10.306
10,653501,2021-09-10 01:27:10.314
10,653502,2021-09-10 01:27:10.322
10,653503,2021-09-10 01:27:10.330
10,653504,2021-09-10 01:27:10.338
10,653505,2021-09-10 01:27:10.346
10,653506,2021-09-10 01:27:10.354
10,653507,2021-09-10 01:27:10.362
10,653508,2021-09-10 01:27:10.370
10,653509,2021-09-10 01:27:10.378
10,653510,2021-09-10 01:27:10.386
10,653511,2021-09-10 01:27:10.394
10,653512,2021-09-10 01:27:10.402
10,653513,2021-09-10 01:27:10.410
10,653514,2021-09-10 01:27:10.418
10,653515,2021-09-10 01:27:10.426
10,653516,2021-09-10 01:27:10.434
10,653517,2021-09-10 01:27:10.442
10,653518,2021-09-10 01:27:10.450
10,653519,2021-09-10 01:27:10.458
10,653520,2021-09-10 01:27:10.466
10,653521,2021-09-10 01:27:10.474
10,653522,2021-09-10 01:27:10.482
10,653523,2021-09-10 01:27:10.490
10,653524,2021-09-10 01:27:10.498
10,653525,2021-09-10 01:27:10.506
10,653526,2021-09-10 01:27:10.514
10,653527,2021-09-10 01:27:10.522
10,653528,2021-09-10 01:27:10.530
10,653529,2021-09-10 01:27:10.538
10,653530,2021-09-10 01:27:10.546
10,653531,2021-09-10 01:27:10.554
10,653532,2021-09-10 01:27:10.562
10,653533,2021-09-10 01:27:10.570
10,653534,2021-09-10 01:27:10.578
10,653535,2021-09-10 01:27:10.586
10,653536,2021-09-10 01:27:10.594
10,653537,2021-09-10 01:27:10.602
10,653538,2021-09-10 01:27:10.610
10,653539,2021-09-10 01:27:10.618
10,653540,2021-09-10 01:27:10.626
10,653541,2021-09-10 01:27:10.634
10,653542,2021-09-10 01:27:10.642
10,653543,2021-09-10 01:27:10.650
10,653544,2021-09-10 01:27:10.658
10,653545,2021-09-10 01:27:10.666
10,653546,2021-09-10 01:27:10.674
10,653547,2021-09-10 01:27:10.682
10,653548,2021-09-10 01:27:10.690
10,653549,2021-09-10 01:27:10.698
10,653550,2021-09-10 01:27:10.706
10,653551,2021-09-10 01:27:10.714
10,653552,2021-09-10 01:27:10.722
10,653553,2021-09-10 01:27:10.730
10,653554,2021-09-10 01:27:10.738
10,653555,2021-09-10 01:27:10.746
10,653556,2021-09-10 01:27:10.754
10,653557,2021-09-10 01:27:10.762
10,653558,2021-09-10 01:27:10.770
10,653559,2021-09-10 01:27:10.778
10,653560,2021-09-10 01:27:10.786
10,653561,2021-09-10 01:27:10.794
10,653562,2021-09-10 01:27:10.802
10,653563,2021-09-10 01:27:10.810
10,653564,2021-09-10 01:27:10.818
10,653565,2021-09-10 01:27:10.826
10,653566,2021-09-10 01:27:10.834
10,653567,2021-09-10 01:27:10.842
10,653568,2021-09-10 01:27:10.850
10,653569,2021-09-10 01:27:10.858
10,653570,2021-09-10 01:27:10.866
10,653571,2021-09-10 01:27:10.874
10,653572,2021-09-10 01:27:10.882
10,653573,2021-09-10 01:27:10.890
10,653574,2021-09-10 01:27:10.898
10,653575,2021-09-10 01:27:10.906
10,653576,2021-09-10 01:27:10.914
10,653577,2021-09-10 01:27:10.922
10,653578,2021-09-10 01:27:10.930
10,653579,2021-09-10 01:27:10.938
10,653580,2021-09-10 01:27:10.946
10,653581,2021-09-10 01:27:10.954
10,653582,2021-09-10 01:27:10.962
10,653583,2021-09-10 01:27:10.970
10,653584,2021-09-10 01:27:10.978
10,653585,2021-09-10 01:27:10.986
10,653586,2021-09-10 01:27:10.994
10,653587,2021-09-10 01:27:11.002
10,653588,2021-09-10 01:27:11.010
10,653589,2021-09-10 01:27:11.018
10,653590,2021-09-10 01:27:11.026
10,653591,2021-09-10 01:27:11.034
10,653592,2021-09-10 01:27:11.042
10,653593,2021-09-10 01:27:11.050
10,653594,2021-09-10 01:27:11.058
10,653595,2021-09-10 01:27:11.066
10,653596,2021-09-10 01:27:11.074
10,653597,2021-09-10 01:27:11.082
10,653598,2021-09-10 01:27:11.090
10,653599,2021-09-10 01:27:11.098
10,653600,2021-09-10 01:27:11.106
10,653601,2021-09-10 01:27:11.114
10,653602,2021-09-10 01:27:11.122
10,653603,2021-09-10 01:27:11.130
10,653604,2021-09-10 01:27:11.138
10,653605,2021-09-10 01:27:11.146
10,653606,2021-09-10 01:27:11.154
10,653607,2021-09-10 01:27:11.162
10,653608,2021-09-10 01:27:11.170
10,653609,2021-09-10 01:27:11.178
10,653610,2021-09-10 01:27:11.186
10,653611,2021-09-10 01:27:11.194
10,653612,2021-09-10 01:27:11.202
10,653613,2021-09-10 01:27:11.210
10,653614,2021-09-10 01:27:11.218
10,653615,2021-09-10 01:27:11.226
10,653616,2021-09-10 01:27:11.234
10,653617,2021-09-10 01:27:11.242
10,653618,2021-09-10 01:27:11.250
10,653619,2021-09-10 01:27:11.258
10,653620,2021-09-10 01:27:11.266
10,653621,2021-09-10 01:27:11.274
10,653622,2021-09-10 01:27:11.282
10,653623,2021-09-10 01:27:11.290
10,653624,2021-09-10 01:27:11.298
10,653625,2021-09-10 01:27:11.306
10,653626,2021-09-10 01:27:11.314
10,653627,2021-09-10 01:27:11.322
10,653628,2021-09-10 01:27:11.330
10,653629,2021-09-10 01:27:11.338
10,653630,2021-09-10 01:27:11.346
10,653631,2021-09-10 01:27:11.354
10,653632,2021-09-10 01:27:11.362
10,653633,2021-09-10 01:27:11.370
10,653634,2021-09-10 01:27:11.378
10,653635,2021-09-10 01:27:11.386
10,653636,2021-09-10 01:27:11.394
10,653637,2021-09-10 01:27:11.402
10,653638,2021-09-10 01:27:11.410
10,653639,2021-09-10 01:27:11.418
10,653640,2021-09-10 01:27:11.426
10,653641,2021-09-10 01:27:11.434
10,653642,2021-09-10 01:27:11.442
10,653643,2021-09-10 01:27:11.450
10,653644,2021-09-10 01:27:11.458
10,653645,2021-09-10 01:27:11.466
10,653646,2021-09-10 01:27:11.474
10,653647,2021-09-10 01:27:11.482
10,653648,2021-09-10 01:27:11.490
10,653649,2021-09-10 01:27:11.498
10,653650,2021-09-10 01:27:11.506
10,653651,2021-09-10 01:27:11.514
10,653652,2021-09-10 01:27:11.522
10,653653,2021-09-10 01:27:11.530
10,653654,2021-09-10 01:27:11.538
10,653655,2021-09-10 01:27:11.546
10,653656,2021-09-10 01:27:11.554
10,653657,2021-09-10 01:27:11.562
10,653658,2021-09-10 01:27:11.570
10,653659,2021-09-10 01:27:11.578
10,653660,2021-09-10 01:27:11.586
10,653661,2021-09-10 01:27:11.594
10,653662,2021-09-10 01:27:11.602
10,653663,2021-09-10 01:27:11.610
10,653664,2021-09-10 01:27:11.618
10,653665,2021-09-10 01:27:11.626
10,653666,2021-09-10 01:27:11.634
10,653667,2021-09-10 01:27:11.642
10,653668,2021-09-10 01:27:11.650
10,653669,2021-09-10 01:27:11.658
10,653670,2021-09-10 01:27:11.666
10,653671,2021-09-10 01:27:11.674
10,653672,2021-09-10 01:27:11.682
10,653673,2021-09-10 01:27:11.690
10,653674,2021-09-10 01:27:11.698
10,653675,2021-09-10 01:27:11.706
10,653676,2021-09-10 01:27:11.714
10,653677,2021-09-10 01:27:11.722
10,653678,2021-09-10 01:27:11.730
10,653679,2021-09-10 01:27:11.738
10,653680,2021-09-10 01:27:11.746
10,653681,2021-09-10 01:27:11.754
10,653682,2021-09-10 01:27:11.762
10,653683,2021-09-10 01:27:11.770
10,653684,2021-09-10 01:27:11.778
10,653685,2021-09-10 01:27:11.786
10,653686,2021-09-10 01:27:11.794
10,653687,2021-09-10 01:27:11.802
10,653688,2021-09-10 01:27:11.810
10,653689,2021-09-10 01:27:11.818
10,653690,2021-09-10 01:27:11.826
10,653691,2021-09-10 01:27:11.834
10,653692,2021-09-10 01:27:11.842
10,653693,2021-09-10 01:27:11.850
10,653694,2021-09-10 01:27:11.858
10,653695,2021-09-10 01:27:11.866
10,653696,2021-09-10 01:27:11.874
10,653697,2021-09-10 01:27:11.882
10,653698,2021-09-10 01:27:11.890
10,653699,2021-09-10 01:27:11.898
10,653700,2021-09-10 01:27:11.906
10,653701,2021-09-10 01:27:11.914
10,653702,2021-09-10 01:27:11.922
10,653703,2021-09-10 01:27:11.930
10,653704,2021-09-10 01:27:11.938
10,653705,2021-09-10 01:27:11.946
10,653706,2021-09-10 01:27:11.954
10,653707,2021-09-10 01:27:11.962
10,653708,2021-09-10 01:27:11.970
10,653709,2021-09-10 01:27:11.978
10,653710,2021-09-10 01:27:11.986
10,653711,2021-09-10 01:27:11.994
10,653712,2021-09-10 01:27:12.002
10,653713,2021-09-10 01:27:12.010
10,653714,2021-09-10 01:27:12.018
10,653715,2021-09-10 01:27:12.026
10,653716,2021-09-10 01:27:12.034
10,653717,2021-09-10 01:27:12.042
10,653718,2021-09-10 01:27:12.050
10,653719,2021-09-10 01:27:12.058
10,653720,2021-09-10 01:27:12.066
10,653721,2021-09-10 01:27:12.074
10,653722,2021-09-10 01:27:12.082
10,653723,2021-09-10 01:27:12.090
10,653724,2021-09-10 01:27:12.098
10,653725,2021-09-10 01:27:12.106
10,653726,2021-09-10 01:27:12.114
10,653727,2021-09-10 01:27:12.122
10,653728,2021-09-10 01:27:12.130
10,653729,2021-09-10 01:27:12.138
10,653730,2021-09-10 01:27:12.146
10,653731,2021-09-10 01:27:12.154
10,653732,2021-09-10 01:27:12.162
10,653733,2021-09-10 01:27:12.170
10,653734,2021-09-10 01:27:12.178
10,653735,2021-09-10 01:27:12.186
10,653736,2021-09-10 01:27:12.194
10,653737,2021-09-10 01:27:12.202
10,653738,2021-09-10 01:27:12.210
10,653739,2021-09-10 01:27:12.218
10,653740,2021-09-10 01:27:12.226
10,653741,2021-09-10 01:27:12.234
10,653742,2021-09-10 01:27:12.242
10,653743,2021-09-10 01:27:12.250
10,653744,2021-09-10 01:27:12.258
10,653745,2021-09-10 01:27:12.266
10,653746,2021-09-10 01:27:12.274
10,653747,2021-09-10 01:27:12.282
10,653748,2021-09-10 01:27:12.290
10,653749,2021-09-10 01:27:12.298
10,653750,2021-09-10 01:27:12.306
10,653751,2021-09-10 01:27:12.314
10,653752,2021-09-10 01:27:12.322
10,653753,2021-09-10 01:27:12.330
10,653754,2021-09-10 01:27:12.338
10,653755,2021-09-10 01:27:12.346
10,653756,2021-09-10 01:27:12.354
10,653757,2021-09-10 01:27:12.362
10,653758,2021-09-10 01:27:12.370
10,653759,2021-09-10 01:27:12.378
10,653760,2021-09-10 01:27:12.386
10,653761,2021-09-10 01:27:12.394
10,653762,2021-09-10 01:27:12.402
10,653763,2021-09-10 01:27:12.410
10,653764,2021-09-10 01:27:12.418
10,653765,2021-09-10 01:27:12.426
10,653766,2021-09-10 01:27:12.434
10,653767,2021-09-10 01:27:12.442
10,653768,2021-09-10 01:27:12.450
10,653769,2021-09-10 01:27:12.458
10,653770,2021-09-10 01:27:12.466
10,653771,2021-09-10 01:27:12.474
10,653772,2021-09-10 01:27:12.482
10,653773,2021-09-10 01:27:12.490
10,653774,2021-09-10 01:27:12.498
10,653775,2021-09-10 01:27:12.506
10,653776,2021-09-10 01:27:12.514
10,653777,2021-09-10 01:27:12.522
10,653778,2021-09-10 01:27:12.530
10,653779,2021-09-10 01:27:12.538
10,653780,2021-09-10 01:27:12.546
10,653781,2021-09-10 01:27:12.554
10,653782,2021-09-10 01:27:12.562
10,653783,2021-09-10 01:27:12.570
10,653784,2021-09-10 01:27:12.578
10,653785,2021-09-10 01:27:12.586
10,653786,2021-09-10 01:27:12.594
10,653787,2021-09-10 01:27:12.602
10,653788,2021-09-10 01:27:12.610
10,653789,2021-09-10 01:27:12.618
10,653790,2021-09-10 01:27:12.626
10,653791,2021-09-10 01:27:12.634
10,653792,2021-09-10 01:27:12.642
10,653793,2021-09-10 01:27:12.650
10,653794,2021-09-10 01:27:12.658
10,653795,2021-09-10 01:27:12.666
10,653796,2021-09-10 01:27:12.674
10,653797,2021-09-10 01:27:12.682
10,653798,2021-09-10 01:27:12.690
10,653799,2021-09-10 01:27:12.698
10,653800,2021-09-10 01:27:12.706
10,653801,2021-09-10 01:27:12.714
10,653802,2021-09-10 01:27:12.722
10,653803,2021-09-10 01:27:12.730
10,653804,2021-09-10 01:27:12.738
10,653805,2021-09-10 01:27:12.746
10,653806,2021-09-10 01:27:12.754
10,653807,2021-09-10 01:27:12.762
10,653808,2021-09-10 01:27:12.770
10,653809,2021-09-10 01:27:12.778
10,653810,2021-09-10 01:27:12.786
10,653811,2021-09-10 01:27:12.794
10,653812,2021-09-10 01:27:12.802
10,653813,2021-09-10 01:27:12.810
10,653814,2021-09-10 01:27:12.818
10,653815,2021-09-10 01:27:12.826
10,653816,2021-09-10 01:27:12.834
10,653817,2021-09-10 01:27:12.842
10,653818,2021-09-10 01:27:12.850
10,653819,2021-09-10 01:27:12.858
10,653820,2021-09-10 01:27:12.866
10,653821,2021-09-10 01:27:12.874
